"","SEGMENT","STATE","ORI","INCNUM","INCDATE","B1006","B1007","B1009","B1010","B1011","B2005","B2006","B3024","V1006","V1007","V20061","V20071","V20111","V20171","V40181","V40191","V40201","V40221","V40261","V40311","V40321","V50071","V50081","V50091","V60081","agemax","targ1","target","time.arrest","VNumVG","VNumOG","V40181G","V50071G","B2005G","V40321G","V1007G"
"3746",1,21,"MI8234900","181J04O3876O",20120721,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,21,100,0,17,1,9,0,2,1,1,1,NA,55,1,2,NA,9,0,0,NA,"Single Victim","Single Offender","6-10",">50","Pop >500K",NA,"Night"
"3747",1,21,"MI8234900","181J04OU8N 4",20120729,20050101,"DETROIT                       ",12,3,2,707096,82,163,1,NA,100,1,13,120,15,0,2,NA,1,1,14,18,1,2,NA,15,2,1,NA,"Multiple Victims","Multiple Offenders","11-15","<20","Pop >500K","Known",NA
"3748",1,21,"MI8234900","181J05F 6N0R",20120314,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,16,100,1,53,1,5,0,2,1,1,1,5,39,0,2,NA,5,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop >500K","Parent","Afternoon"
"3749",1,21,"MI8234900","181J05FZ87XN",20120312,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,18,100,0,13,1,11,0,2,1,1,1,25,20,1,2,NA,11,0,0,NA,"Single Victim","Single Offender","11-15","<20","Pop >500K","Stranger","Afternoon"
"3750",1,21,"MI8234900","181J05OV87KD",20120326,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,17,100,1,20,1,1,0,2,1,1,1,5,30,1,2,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Afternoon"
"3751",1,21,"MI8234900","181J067 8Y0X",20120404,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,18,100,0,20,120,3,0,2,1,1,1,NA,23,1,2,NA,3,2,1,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K",NA,"Afternoon"
"3752",1,21,"MI8234900","181J0B7V8GXD",20120606,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,8,100,0,13,1,14,0,2,1,1,1,25,20,1,2,NA,14,0,0,NA,"Single Victim","Single Offender","11-15","<20","Pop >500K","Stranger","Morning"
"3753",1,21,"MI8234900","181J0BF28G8W",20120610,20050101,"DETROIT                       ",12,3,2,707096,82,163,1,NA,100,0,13,1,1,1,2,1,1,1,5,25,1,2,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent",NA
"3754",1,21,"MI8234900","181J0BFO87J ",20120617,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,20,100,0,20,1,6,1,2,1,1,1,5,35,1,2,NA,6,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop >500K","Parent","Night"
"3755",1,21,"MI8234900","181J0BON872O",20120625,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,10,100,0,25,1,14,0,2,1,1,1,NA,25,1,2,NA,14,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop >500K",NA,"Morning"
"3756",1,21,"MI8234900","181J0H7386XN",20120901,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,14,100,0,13,1,8,0,2,1,1,1,14,48,1,2,NA,8,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop >500K","Known","Afternoon"
"3757",1,21,"MI8234900","181J0H7V8NB4",20120905,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,21,100,0,20,1,2,1,2,1,1,1,19,34,1,2,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop >500K","Known","Night"
"3758",1,21,"MI8234900","181J0HF38GXI",20120813,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,21,100,1,20,1,2,0,2,1,1,1,5,23,1,2,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Night"
"3759",1,21,"MI8234900","181J0HFP8YKD",20120913,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,18,100,1,13,1,14,0,2,1,1,1,NA,20,1,2,NA,14,0,0,NA,"Single Victim","Single Offender","11-15","<20","Pop >500K",NA,"Afternoon"
"3760",1,21,"MI8234900","181J0HO28G O",20120225,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,20,100,1,20,1,3,1,2,1,1,1,5,23,1,2,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Night"
"3761",1,21,"MI8234900","181J0K7386X8",20120201,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,14,100,0,13,1,15,0,1,1,1,1,NA,50,1,4,NA,15,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop >500K",NA,"Afternoon"
"3762",1,21,"MI8234900","181J0K7V86JW",20120127,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,16,100,1,53,400,11,0,2,1,1,1,5,38,0,2,NA,11,1,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop >500K","Parent","Afternoon"
"3763",1,21,"MI8234900","181J0KO286XR",20120115,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,8,100,1,20,1,2,1,2,1,1,1,5,26,0,2,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Morning"
"3764",1,21,"MI8234900","181J0KOP8YBD",20120223,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,20,100,0,9,1,6,1,2,1,1,1,5,47,1,2,NA,6,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop >500K","Parent","Night"
"3765",1,21,"MI8234900","181J0O7L8NXX",20120808,20050101,"DETROIT                       ",12,3,2,707096,82,163,1,NA,100,0,13,1,15,0,2,1,1,1,25,25,1,1,NA,15,0,0,NA,"Single Victim","Multiple Offenders","11-15","20-30","Pop >500K","Stranger",NA
"3766",1,21,"MI8234900","181J0O7U8688",20120804,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,15,100,1,20,1,8,1,1,1,1,1,9,28,1,1,NA,8,0,0,NA,"Multiple Victims","Single Offender","6-10","20-30","Pop >500K","Family","Afternoon"
"3767",1,21,"MI8234900","181J0OFN860W",20120814,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,12,100,1,20,1,8,1,2,1,1,1,5,43,1,2,NA,10,0,0,NA,"Multiple Victims","Single Offender","6-10","40-50","Pop >500K","Parent","Morning"
"3768",1,21,"MI8234900","181J0OFO866X",20120815,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,14,100,1,20,1,12,0,2,1,1,1,5,55,0,2,NA,12,0,0,NA,"Single Victim","Single Offender","11-15",">50","Pop >500K","Parent","Afternoon"
"3769",1,21,"MI8234900","181J0OFV87  ",20120809,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,15,100,1,20,1,1,1,2,1,1,1,5,23,1,2,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Afternoon"
"3770",1,21,"MI8234900","181J0OFV87K8",20120816,20050101,"DETROIT                       ",12,3,2,707096,82,163,1,NA,100,0,20,NA,13,1,2,1,1,1,5,31,0,2,NA,13,0,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop >500K","Parent",NA
"3771",1,21,"MI8234900","181J0OH28GJ ",20120618,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,18,100,0,20,1,13,1,2,1,1,1,5,38,1,2,NA,13,0,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop >500K","Parent","Afternoon"
"3772",1,21,"MI8234900","181J0OOO8724",20120827,20050101,"DETROIT                       ",12,3,2,707096,82,163,1,NA,100,1,20,1,3,0,2,1,1,1,5,22,0,2,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent",NA
"3773",1,21,"MI8234900","181J0OOP86K ",20120730,20050101,"DETROIT                       ",12,3,2,707096,82,163,0,17,100,0,20,1,5,0,2,1,1,1,5,24,1,2,NA,5,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Afternoon"
"3774",1,21,"MI8245000","WI0PR6X 6M4K",20120424,19950101,"GROSSE POINTE WOODS           ",50,3,2,15981,82,163,0,17,100,0,13,1,14,0,1,1,1,1,25,20,1,2,NA,14,0,0,NA,"Single Victim","Multiple Offenders","11-15","<20","Pop <25K","Stranger","Afternoon"
"3775",1,21,"MI8245300","180M4U73970 ",20121126,19970101,"HAMTRAMCK                     ",50,3,2,22214,82,163,0,15,100,0,13,1,12,1,2,1,1,1,25,25,1,1,NA,12,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop <25K","Stranger","Afternoon"
"3776",1,21,"MI8245300","FZ0GX4KHZL7L",20121017,19970101,"HAMTRAMCK                     ",50,3,2,22214,82,163,0,15,100,1,53,1,14,0,1,0,1,1,15,19,1,1,20121017,14,0,0,0,"Single Victim","Single Offender","11-15","<20","Pop <25K","Known","Afternoon"
"3777",1,21,"MI8245300","FZ0GX4KOPX7I",20120222,19970101,"HAMTRAMCK                     ",50,3,2,22214,82,163,0,7,100,1,13,1,10,0,2,0,1,1,5,36,1,2,NA,10,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop <25K","Parent","Morning"
"3778",1,21,"MI8245300","WI0PR6X 6 4Y",20120504,19970101,"HAMTRAMCK                     ",50,3,2,22214,82,163,0,8,100,0,13,400,14,1,1,1,1,1,25,40,1,1,NA,14,1,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop <25K","Stranger","Morning"
"3779",1,21,"MI8245800"," 90BW-FCUL1H",20120603,19950101,"HARPER WOODS                  ",50,3,2,14102,82,163,0,0,100,0,20,1,11,1,2,1,1,1,5,43,1,2,NA,11,0,0,NA,"Multiple Victims","Single Offender","11-15","40-50","Pop <25K","Parent","Night"
"3780",1,21,"MI8245800","EJ0-O286K454",20121228,19950101,"HARPER WOODS                  ",50,3,2,14102,82,163,0,10,100,1,20,1,9,1,2,1,1,1,5,30,0,2,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop <25K","Parent","Morning"
"3781",1,21,"MI8247100","9604KOZL6C8N",20120423,19960201,"HIGHLAND PARK                 ",50,3,2,11672,82,163,0,12,100,1,20,400,1,1,2,1,1,1,5,33,1,2,NA,1,1,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop <25K","Parent","Morning"
"3782",1,21,"MI8247100","CU00W5HP-O3L",20120606,19960201,"HIGHLAND PARK                 ",50,3,2,11672,82,163,0,11,100,1,20,400,13,1,2,1,1,1,5,41,1,2,NA,13,1,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop <25K","Parent","Morning"
"3783",1,21,"MI8249000","960WIOZU718D",20120727,19970101,"INKSTER                       ",40,3,2,25129,82,163,0,21,100,1,20,1,1,1,2,0,1,1,5,23,1,2,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Night"
"3784",1,21,"MI8249000","EJ0-O28NTI5I",20120423,19970101,"INKSTER                       ",40,3,2,25129,82,163,0,19,100,1,13,400,14,0,2,1,2,1,25,16,1,2,NA,14,2,1,NA,"Single Victim","Multiple Offenders","11-15","<20","Pop 25-100K","Stranger","Night"
"3785",1,21,"MI8249000","FZ0GX4KHCO72",20121006,19970101,"INKSTER                       ",40,3,2,25129,82,163,0,17,100,1,13,1,3,1,2,1,1,1,5,26,0,2,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Afternoon"
"3786",1,21,"MI8253800"," 90BW-FC0319",20120623,20040401,"LIVONIA                       ",30,3,2,96028,82,163,0,23,100,0,8,1,4,0,2,1,1,1,25,40,1,1,NA,4,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop 25-100K","Stranger","Night"
"3787",1,21,"MI8269300","180HP-O2ZX08",20121028,19970101,"REDFORD TOWNSHIP              ",40,3,2,47903,82,163,1,17,100,1,20,1,10,1,2,1,1,1,5,65,1,2,NA,10,0,0,NA,"Single Victim","Single Offender","6-10",">50","Pop 25-100K","Parent","Afternoon"
"3788",1,21,"MI8269300","CU00WEJP6P3I",20120713,19970101,"REDFORD TOWNSHIP              ",40,3,2,47903,82,163,1,16,100,0,20,1,0.5,1,1,1,1,1,15,55,1,2,NA,0.5,0,0,NA,"Single Victim","Single Offender","0-5",">50","Pop 25-100K","Known","Afternoon"
"3789",1,21,"MI8270900","FZ0NJWIO4V7C",20120901,19950101,"ROMULUS                       ",50,3,2,23762,82,163,1,19,100,1,20,1,7,1,2,0,1,1,5,41,0,2,NA,7,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop <25K","Parent","Night"
"3790",1,21,"MI8270900","WI0ZL7S EY4I",20120911,19950101,"ROMULUS                       ",50,3,2,23762,82,163,1,19,100,1,20,1,1,0,1,0,1,1,7,43,0,1,20120911,1,0,0,0,"Single Victim","Single Offender","0-5","40-50","Pop <25K","Family","Night"
"3791",1,21,"MI8275200","3L0X45JZL72F",20121221,20000101,"SOUTHGATE                     ",40,3,2,29761,82,163,1,0,100,1,20,1,11,0,1,1,1,1,5,43,1,1,NA,11,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop 25-100K","Parent","Night"
"3792",1,21,"MI8277500","FZ0GX4KHKO71",20120626,19960101,"TAYLOR                        ",30,3,2,62534,82,163,0,15,100,0,50,1,6,1,1,1,1,1,25,35,1,2,NA,6,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 25-100K","Stranger","Afternoon"
"3793",1,21,"MI8281700"," 90BW-FQUJ12",20121210,19990701,"WESTLAND                      ",30,3,2,83299,82,163,0,17,100,1,20,1,7,1,2,1,1,1,5,33,0,1,NA,10,0,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop 25-100K","Parent","Afternoon"
"3794",1,21,"MI8281700","7S0NDBREM96U",20120820,19990701,"WESTLAND                      ",30,3,2,83299,82,163,0,17,100,1,20,1,5,1,1,1,1,1,5,25,0,1,NA,5,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Afternoon"
"3795",1,21,"MI8281700","FZ0GX4KYZU7S",20120729,19990701,"WESTLAND                      ",30,3,2,83299,82,163,0,21,100,1,20,1,3,1,1,1,1,1,5,33,0,1,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop 25-100K","Parent","Night"
"3796",1,21,"MI8281700","T70ANHPKXU9N",20120915,19990701,"WESTLAND                      ",30,3,2,83299,82,163,0,18,100,1,20,1,4,0,1,1,1,1,24,43,0,1,20120915,6,0,0,0,"Multiple Victims","Single Offender","0-5","40-50","Pop 25-100K","Known","Afternoon"
"3797",1,21,"MI8318300"," 90MQ-2G0G18",20120227,19950101,"WEXFORD                       ",83,3,2,21097,83,165,0,8,100,1,20,1,6,0,1,NA,1,1,5,38,1,1,NA,6,0,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop <25K","Parent","Morning"
"3798",1,24,"MO0480300","5F1U-0K8MRVS",20120529,20060201,"GRAIN VALLEY                  ",50,4,2,12922,48,95,0,22,100,1,50,1,10,1,1,1,1,1,5,34,0,1,NA,10,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop <25K","Parent","Night"
"3799",1,24,"MO0490700","8T04RWZD72 N",20121102,20100501,"JOPLIN                        ",30,4,2,44416,49,97,0,20,100,1,20,400,13,0,1,NA,1,1,NA,33,1,1,NA,13,1,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop 25-100K",NA,"Night"
"3800",1,24,"MO0590100","181M0-O3801A",20121027,20060601,"CHILLICOTHE                   ",60,4,2,9462,59,117,0,NA,100,1,20,1,1,0,1,1,1,1,5,40,1,1,20121101,1,0,0,0.7,"Single Victim","Single Offender","0-5","30-40","Pop <25K","Parent",NA
"3801",1,24,"MO0920400","2W1J0U737LXD",20120806,20090801,"ST. PETERS                    ",30,4,2,53364,92,183,0,14,100,1,20,400,5,1,1,NA,1,3,5,29,0,1,20120814,5,1,0,1.1,"Multiple Victims","Single Offender","0-5","20-30","Pop 25-100K","Parent","Afternoon"
"3802",1,24,"MOKPD0000","8T0B0WMRP2 N",20120617,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,15,100,1,20,1,2,1,2,NA,1,1,12,45,0,2,NA,3,0,0,NA,"Multiple Victims","Multiple Offenders","0-5","40-50","Pop 100-500K","Family","Afternoon"
"3803",1,24,"MOKPD0000","8T0B1VTRV2 N",20121002,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,15,100,0,13,400,14,0,1,1,1,1,14,27,1,1,NA,14,1,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop 100-500K","Known","Afternoon"
"3804",1,24,"MOKPD0000","8T0B1WQ912 N",20121026,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,13,100,1,13,1,1,1,2,0,1,1,14,18,0,2,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","<20","Pop 100-500K","Known","Afternoon"
"3805",1,24,"MOKPD0000","8T0BABZDF2 N",20120429,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,14,100,1,13,400,10,1,2,1,1,1,25,55,1,1,NA,10,1,0,NA,"Single Victim","Multiple Offenders","6-10",">50","Pop 100-500K","Stranger","Afternoon"
"3806",1,24,"MOKPD0000","8T0BACS-T2 N",20120413,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,19,100,0,13,400,8,1,1,1,1,1,NA,25,1,1,NA,8,1,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 100-500K",NA,"Night"
"3807",1,24,"MOKPD0000","8T0BEOELS2 N",20121114,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,15,100,1,53,1,6,0,2,NA,1,1,5,28,0,2,20121126,6,0,0,1.7,"Single Victim","Single Offender","6-10","20-30","Pop 100-500K","Parent","Afternoon"
"3808",1,24,"MOKPD0000","8T0BIESLG2 N",20120510,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,15,100,0,13,1,13,0,1,NA,1,1,NA,45,1,1,NA,13,0,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop 100-500K",NA,"Afternoon"
"3809",1,24,"MOKPD0000","8T0BKBMMG2 N",20120320,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,19,100,1,25,NA,11,1,1,1,1,1,5,34,0,1,NA,14,0,0,NA,"Multiple Victims","Single Offender","11-15","30-40","Pop 100-500K","Parent","Night"
"3810",1,24,"MOKPD0000","8T0BSYBRQ2 N",20120729,20100101,"KANSAS CITY                   ",13,4,2,304177,48,95,0,16,100,1,20,400,9,0,2,1,1,1,5,27,0,2,NA,11,1,0,NA,"Multiple Victims","Single Offender","6-10","20-30","Pop 100-500K","Parent","Afternoon"
"3811",1,23,"MS0240100"," 9-MR7Q19X I",20120715,20110101,"BILOXI                        ",40,6,3,45037,24,47,0,16,100,1,20,1,15,0,1,0,1,1,16,51,1,1,20120715,15,0,0,0,"Single Victim","Multiple Offenders","11-15",">50","Pop 25-100K","Known","Afternoon"
"3812",1,23,"MS0240200","96-4IBP8V39G",20121014,20080101,"GULFPORT                      ",30,6,3,69369,24,47,0,14,100,1,13,400,10,0,2,0,1,1,25,53,1,2,20121014,10,2,1,0,"Single Victim","Single Offender","6-10",">50","Pop 25-100K","Stranger","Afternoon"
"3813",1,23,"MS0240200","WI-ZRSS4N0W5",20121014,20080101,"GULFPORT                      ",30,6,3,69369,24,47,0,13,100,1,20,400,14,0,2,0,1,1,14,53,1,2,20121015,14,2,1,0.1,"Single Victim","Single Offender","11-15",">50","Pop 25-100K","Known","Afternoon"
"3814",1,25,"MT0050100","HB-DX6ZOX5HP",20120730,20050101,"RED LODGE                     ",70,8,4,2129,5,9,0,18,100,1,20,1,12,1,1,1,1,1,9,16,0,1,20120801,12,0,0,0.3,"Single Victim","Single Offender","11-15","<20","Pop <25K","Family","Afternoon"
"3815",1,25,"MT0150200","2W1J0U72S28 ",20120827,20040716,"WHITEFISH                     ",60,8,4,6428,15,29,0,12,100,1,51,1,8,1,1,0,1,1,5,28,0,1,NA,8,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop <25K","Parent","Morning"
"3816",1,25,"MT0160100","8T0DAYSC-C N",20120723,20050101,"BOZEMAN                       ",40,8,4,38289,16,31,0,19,100,1,13,NA,3,0,1,1,1,1,5,56,1,1,NA,3,0,0,NA,"Single Victim","Single Offender","0-5",">50","Pop 25-100K","Parent","Night"
"3817",1,25,"MT0250100","2W100U728N0W",20121101,20040918,"HELENA                        ",40,8,4,28791,25,49,0,15,100,1,20,1,11,1,3,1,1,1,19,37,1,4,NA,11,2,1,NA,"Single Victim","Single Offender","11-15","30-40","Pop 25-100K","Known","Afternoon"
"3818",1,25,"MT0320000","2W1J0U727G0N",20121004,20050101,"MISSOULA                      ",92,8,4,43146,32,63,0,12,100,0,20,1,9,0,1,1,1,1,19,29,1,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 25-100K","Known","Morning"
"3819",1,25,"MT0320000","2W1J0U728CXN",20120203,20050101,"MISSOULA                      ",92,8,4,43146,32,63,0,19,100,1,20,1,15,1,1,NA,1,1,9,20,0,1,NA,15,0,0,NA,"Single Victim","Single Offender","11-15","<20","Pop 25-100K","Family","Night"
"3820",1,25,"MT0320000","2W1J0U72ULKN",20120228,20050101,"MISSOULA                      ",92,8,4,43146,32,63,0,7,100,1,13,1,15,0,1,1,1,1,25,18,1,1,NA,15,0,0,NA,"Single Victim","Single Offender","11-15","<20","Pop 25-100K","Stranger","Morning"
"3821",1,25,"MT0320100","2W1J0U72J2BN",20120729,20050101,"MISSOULA                      ",30,8,4,67758,32,63,0,15,100,1,20,1,12,1,1,0,1,1,5,36,1,1,NA,14,0,0,NA,"Multiple Victims","Single Offender","11-15","30-40","Pop 25-100K","Parent","Afternoon"
"3822",1,25,"MT0560100","2W1J0U7 I4 W",20120903,20040701,"BILLINGS                      ",20,8,4,106371,56,111,0,12,100,1,20,1,10,1,1,1,1,1,5,37,1,NA,NA,10,0,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop 100-500K","Parent","Morning"
"3823",1,25,"MT0560100","2W1J0U73ZGJX",20120417,20040701,"BILLINGS                      ",20,8,4,106371,56,111,0,8,100,1,20,1,7,1,1,1,2,1,5,29,0,1,NA,7,1,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 100-500K","Parent","Morning"
"3824",1,25,"MT0560100","2W1J0U7NIN6I",20121027,20040701,"BILLINGS                      ",20,8,4,106371,56,111,0,15,100,1,20,1,2,0,1,1,1,1,5,21,0,1,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K","Parent","Afternoon"
"3825",1,25,"MT0560100","2W1J0U7P7CB ",20120810,20040701,"BILLINGS                      ",20,8,4,106371,56,111,0,7,100,1,20,400,7,0,1,1,1,1,5,29,0,1,NA,10,1,0,NA,"Multiple Victims","Single Offender","6-10","20-30","Pop 100-500K","Parent","Morning"
"3826",1,25,"MT0560100","2W1J0U7PLLBO",20120706,20040701,"BILLINGS                      ",20,8,4,106371,56,111,1,9,100,1,20,1,8,1,1,1,1,1,5,49,0,1,NA,8,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop 100-500K","Parent","Morning"
"3827",1,25,"MT0560100","2W1J0U7Z7LB8",20120621,20040701,"BILLINGS                      ",20,8,4,106371,56,111,0,17,100,0,12,1,9,0,1,1,1,1,5,28,0,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 100-500K","Parent","Afternoon"
"3828",1,26,"NB0130100","PU1J0U7PI41A",20120201,19980101,"PLATTSMOUTH                   ",60,4,2,6534,13,25,0,14,100,1,20,1,1,0,1,1,1,1,5,18,0,1,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","<20","Pop <25K","Parent","Afternoon"
"3829",1,26,"NB0160100","2W1J0U72ZC1A",20120510,20070101,"VALENTINE                     ",60,4,2,2779,16,31,0,0,100,1,20,400,4,1,3,1,1,1,5,25,1,3,20120510,4,1,0,0,"Single Victim","Single Offender","0-5","20-30","Pop <25K","Parent","Night"
"3830",1,26,"NB0770100","3L1025OCKZZS",20121121,19980101,"BELLEVUE                      ",30,4,2,51678,77,153,0,21,100,1,25,NA,6,1,1,0,1,2,5,35,1,1,NA,6,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 25-100K","Parent","Night"
"3831",1,26,"NB0770100","7S0DY RERD6-",20120720,19980101,"BELLEVUE                      ",30,4,2,51678,77,153,0,14,100,1,20,1,13,0,1,1,1,2,14,16,1,1,NA,13,0,0,NA,"Single Victim","Single Offender","11-15","<20","Pop 25-100K","Known","Afternoon"
"3832",1,26,"NB0770200","181J0-7ZLL8X",20121201,19990101,"PAPILLION                     ",50,4,2,19466,77,153,0,18,100,1,18,1,0.5,1,1,0,1,1,19,16,0,1,NA,0.5,0,0,NA,"Single Victim","Single Offender","0-5","<20","Pop <25K","Known","Afternoon"
"3833",1,33,"ND0090200","2W1J0U7ZLL  ",20120420,19910101,"FARGO                         ",20,4,2,109813,9,17,0,23,100,1,20,400,8,0,1,1,2,1,14,26,1,1,20120421,8,1,0,0.1,"Single Victim","Single Offender","6-10","20-30","Pop 100-500K","Known","Night"
"3834",1,33,"ND0250000","5F1U-0GOIRVS",20121130,19910101,"MCHENRY                       ",84,4,2,5631,25,49,0,17,100,1,20,1,1,1,1,1,1,1,5,19,1,1,20121130,1,0,0,0,"Single Victim","Single Offender","0-5","<20","Pop <25K","Parent","Afternoon"
"3835",1,33,"ND0390000","2W1J0U72J7JR",20120928,19910101,"RICHLAND                      ",84,4,2,8710,39,77,1,NA,100,0,13,1,10,0,1,1,1,1,5,70,1,1,NA,10,0,0,NA,"Single Victim","Single Offender","6-10",">50","Pop <25K","Parent",NA
